1695	551
1706	571
1717	551
1728	571
1038	610
1049	591
1061	610
1072	591
1083	610
1094	591
1105	610
1116	591
1127	610
1138	591
1149	610
1161	591
1172	610
1183	591
1194	610
1205	591
1216	610
1228	591
1239	610
1250	591
1261	610
1272	591
1283	610
1294	591
1305	610
1317	591
1328	610
1339	590
1350	610
1361	590
1372	610
1383	590
1394	610
1406	590
1417	610
1428	590
1439	610
1450	590
1461	610
1472	590
1483	610
1495	590
1506	610
1517	590
1528	610
1539	590
1550	610
1561	590
1573	610
1584	590
1595	610
1606	590
1617	610
1628	590
1639	610
1684	610
1695	590
1706	609
1717	590
1728	609
1016	649
1027	629
1038	649
1049	629
1061	649
1072	629
1083	649
1094	629
1105	649
1116	629
1127	649
1138	629
1150	649
1161	629
1172	649
1183	629
1194	649
1205	629
1216	649
1228	629
1239	649
1250	629
1261	649
1272	629
1283	649
1294	629
1305	649
1317	629
1328	649
1339	629
1350	649
1361	629
1372	648
1383	629
1394	648
1406	629
1417	648
1428	629
1439	648
1450	629
1461	648
1472	629
1483	648
1495	629
1506	648
1517	629
1528	648
1539	629
1550	648
1561	629
1573	648
1584	629
1595	648
1606	629
1617	648
1628	629
1639	648
1650	629
1662	648
1673	629
1695	629
1706	648
1717	629
1728	648
994	688
1005	668
1016	687
1027	668
1038	687
1049	668
1061	687
1072	668
1083	687
1094	668
1105	687
1116	668
1127	687
1138	668
1150	687
1161	668
1172	687
1183	668
1194	687
1205	668
1216	687
1228	668
1239	687
1250	668
1261	687
1272	668
1283	687
1294	668
1305	687
1317	668
1328	687
1339	668
1350	687
1361	668
1372	687
1383	668
1394	687
1406	668
1417	687
1428	668
1439	687
1450	668
1461	687
1472	668
1483	687
1495	668
1506	687
1517	668
1528	687
1539	668
1550	687
1561	668
1573	687
1584	668
1595	687
1606	668
1617	687
1628	668
1639	687
1650	668
1662	687
1717	668
1728	687
972	726
983	707
994	726
1005	707
1016	726
1027	707
1038	726
1049	707
1061	726
1072	707
1083	726
1094	707
1105	726
1116	707
1127	726
1138	707
1150	726
1161	707
1172	726
1183	707
1194	726
1205	707
1216	726
1228	707
1239	726
1250	707
1261	726
1272	707
1283	726
1294	707
1305	726
1317	707
1328	726
1339	707
1350	726
1361	707
1372	726
1383	707
1394	726
1406	706
1417	726
1428	706
1439	726
1450	706
1461	726
1472	706
1483	726
1495	706
1506	726
1517	706
1528	726
1539	706
1550	726
1562	706
1573	726
1584	706
1595	726
1606	706
1617	726
1628	706
1639	726
1650	706
1662	726
1684	726
1706	726
1728	726
927	765
949	765
960	746
972	765
983	746
994	765
1005	746
1016	765
1027	746
1038	765
1049	745
1061	765
1072	745
1083	765
1094	745
1105	765
1116	745
1127	765
1138	745
1150	765
1161	745
1172	765
1183	745
1194	765
1205	745
1217	765
1228	745
1239	765
1250	745
1261	765
1272	745
1283	765
1294	745
1305	765
1317	745
1328	765
1339	745
1350	765
1361	745
1372	765
1383	745
1394	765
1406	745
1417	765
1428	745
1439	765
1450	745
1461	765
1472	745
1483	765
1495	745
1506	765
1517	745
1528	765
1539	745
1550	765
1562	745
1573	765
1584	745
1595	765
1606	745
1617	765
1628	745
1639	765
1651	745
1662	765
1673	745
1684	765
1695	745
1706	765
1717	745
1728	765
905	804
916	784
927	804
938	784
949	804
960	784
972	804
983	784
994	804
1005	784
1016	804
1027	784
1038	804
1049	784
1061	804
1072	784
1083	803
1094	784
1105	803
1116	784
1127	803
1138	784
1150	803
1161	784
1172	803
1183	784
1194	803
1205	784
1217	803
1228	784
1239	803
1250	784
1261	803
1272	784
1283	803
1294	784
1306	803
1317	784
1328	803
1339	784
1350	803
1361	784
1372	803
1383	784
1395	803
1406	784
1417	803
1428	784
1439	803
1450	784
1461	803
1472	784
1483	803
1495	784
1506	803
1517	784
1528	803
1539	784
1550	803
1562	784
1573	803
1584	784
1595	803
1606	784
1617	803
1628	784
1639	803
1651	784
1662	803
1673	784
1684	803
1695	784
1706	803
1717	784
1728	803
894	823
905	842
916	823
927	842
938	823
949	842
961	823
972	842
983	823
994	842
1005	823
1016	842
1027	823
1038	842
1049	823
1061	842
1072	823
1083	842
1094	823
1105	842
1116	823
1127	842
1138	823
1150	842
1161	823
1172	842
1183	823
1194	842
1205	823
1217	842
1228	823
1239	842
1250	823
1261	842
1272	823
1283	842
1294	823
1306	842
1317	823
1328	842
1339	823
1350	842
1361	823
1372	842
1383	823
1395	842
1406	823
1417	842
1428	823
1439	842
1450	823
1461	842
1472	823
1495	823
1506	842
1517	823
1528	842
1539	823
1550	842
1562	823
1573	842
1584	823
1595	842
1606	823
1617	842
1628	823
1639	842
1651	823
1662	842
1673	823
1684	842
1695	823
1706	842
1717	823
1728	842
882	881
916	862
927	881
938	862
949	881
961	862
972	881
983	862
994	881
1005	862
1016	881
1027	862
1038	881
1050	862
1061	881
1072	862
1083	881
1094	862
1105	881
1116	862
1127	881
1139	862
1150	881
1161	862
1172	881
1183	862
1194	881
1205	862
1217	881
1228	862
1239	881
1250	862
1261	881
1272	862
1283	881
1294	862
1306	881
1317	862
1328	881
1339	862
1350	881
1361	862
1372	881
1383	862
1395	881
1406	862
1417	881
1428	862
1439	881
1450	862
1461	881
1472	862
1484	881
1495	861
1506	881
1517	861
1528	881
1539	861
1550	881
1562	861
1573	881
1584	861
1595	881
1606	861
1617	881
1628	861
1639	881
1651	861
1662	881
1673	861
1684	881
1695	861
1706	881
1717	861
1728	881
727	920
749	920
760	901
771	920
794	920
816	920
838	920
860	920
871	900
882	920
894	900
905	920
916	900
927	920
938	900
949	920
961	900
972	920
983	900
994	920
1005	900
1016	920
1027	900
1038	920
1050	900
1061	920
1072	900
1094	900
1105	920
1116	900
1127	920
1139	900
1150	920
1161	900
1172	920
1183	900
1194	920
1205	900
1217	920
1228	900
1239	920
1250	900
1261	920
1272	900
1283	920
1294	900
1306	920
1317	900
1328	920
1339	900
1350	920
1361	900
1372	920
1383	900
1395	920
1406	900
1417	920
1428	900
1439	920
1450	900
1461	920
1472	900
1484	920
1495	900
1506	920
1517	900
1528	919
1539	900
1550	919
1562	900
1573	919
1584	900
1595	919
1606	900
1617	919
1628	900
1639	919
1651	900
1662	919
1673	900
1684	919
1695	900
1706	919
1717	900
738	939
749	959
760	939
771	959
782	939
794	959
805	939
816	958
827	939
838	958
849	939
860	958
871	939
883	958
894	939
905	958
916	939
927	958
938	939
949	958
961	939
972	958
983	939
994	958
1005	939
1016	958
1027	939
1038	958
1050	939
1061	958
1072	939
1083	958
1094	939
1105	958
1127	958
1139	939
1150	958
1183	939
1194	958
1205	939
1217	958
1228	939
1239	958
1250	939
1261	958
1272	939
1283	958
1294	939
1306	958
1317	939
1328	958
1339	939
1350	958
1361	939
1372	958
1383	939
1395	958
1406	939
1417	958
1428	939
1439	958
1450	939
1461	958
1472	939
1484	958
1495	939
1506	958
1517	939
1528	958
1539	939
1551	958
1562	939
1573	958
1584	939
1595	958
1606	939
1617	958
1628	939
1640	958
1651	939
1662	958
1673	939
1684	958
1695	939
738	978
749	997
760	978
771	997
782	978
794	997
805	978
816	997
827	978
838	997
849	978
860	997
871	978
883	997
894	978
905	997
916	978
927	997
938	978
949	997
961	978
972	997
983	978
994	997
1005	978
1016	997
1027	978
1038	997
1050	978
1061	997
1072	978
1083	997
1094	978
1105	997
1116	978
1127	997
1139	978
1150	997
1161	978
1172	997
1183	978
1194	997
1206	978
1217	997
1228	978
1239	997
1250	978
1261	997
1272	978
1283	997
1294	978
1306	997
1317	978
1328	997
1339	978
1350	997
1361	978
1372	997
1383	978
1395	997
1406	978
1417	997
1428	978
1439	997
1450	978
1461	997
1472	978
1484	997
1495	978
1506	997
1517	978
1528	997
1539	978
1551	997
1562	977
1573	997
1584	977
1595	997
1606	977
1617	997
1628	977
1640	997
1651	977
1662	997
1673	977
727	1036
738	1017
749	1036
760	1017
771	1036
782	1017
794	1036
805	1017
816	1036
827	1017
838	1036
849	1017
860	1036
871	1017
883	1036
894	1017
905	1036
916	1017
927	1036
938	1017
950	1036
961	1017
972	1036
983	1017
994	1036
1005	1017
1016	1036
1027	1017
1038	1036
1050	1017
1061	1036
1072	1017
1083	1036
1094	1017
1105	1036
1116	1017
1127	1036
1150	1036
1161	1017
1172	1036
1183	1017
1194	1036
1206	1017
1217	1036
1228	1016
1239	1036
1250	1016
1261	1036
1272	1016
1283	1036
1295	1016
1306	1036
1317	1016
1328	1036
1339	1016
1350	1036
1361	1016
1372	1036
1383	1016
1395	1036
1406	1016
1417	1036
1428	1016
1439	1036
1450	1016
1461	1036
1472	1016
1484	1036
1495	1016
1506	1036
1517	1016
1528	1036
1539	1016
1551	1036
1562	1016
1573	1036
1584	1016
1595	1036
1606	1016
1617	1036
1628	1016
1640	1036
1651	1016
738	1055
749	1075
760	1055
771	1075
782	1055
794	1075
805	1055
816	1075
827	1055
838	1075
849	1055
860	1075
871	1055
883	1075
894	1055
905	1075
916	1055
927	1075
938	1055
950	1075
961	1055
972	1075
983	1055
994	1075
1005	1055
1016	1075
1027	1055
1039	1075
1050	1055
1061	1075
1072	1055
1083	1075
1094	1055
1105	1075
1116	1055
1127	1075
1139	1055
1150	1075
1161	1055
1172	1075
1183	1055
1194	1075
1206	1055
1217	1075
1228	1055
1239	1075
1250	1055
1261	1074
1272	1055
1283	1074
1295	1055
1306	1074
1317	1055
1328	1074
1339	1055
1350	1074
1361	1055
1372	1074
1384	1055
1395	1074
1406	1055
1417	1074
1428	1055
1439	1074
1450	1055
1473	1055
1484	1074
1495	1055
1517	1055
1528	1074
1539	1055
1551	1074
1562	1055
1584	1055
1595	1074
1617	1074
1628	1055
1640	1074
738	1094
749	1114
760	1094
782	1094
794	1114
805	1094
816	1114
827	1094
838	1114
849	1094
860	1114
871	1094
883	1114
894	1094
905	1113
916	1094
927	1113
938	1094
950	1113
961	1094
972	1113
983	1094
994	1113
1005	1094
1016	1113
1027	1094
1039	1113
1050	1094
1061	1113
1072	1094
1083	1113
1094	1094
1105	1113
1116	1094
1128	1113
1139	1094
1150	1113
1161	1094
1172	1113
1183	1094
1194	1113
1206	1094
1228	1094
1239	1113
1250	1094
1261	1113
1272	1094
1283	1113
1295	1094
1306	1113
1317	1094
1328	1113
1339	1094
1350	1113
1361	1094
1372	1113
1384	1094
1395	1113
1406	1094
1417	1113
1428	1094
1439	1113
1450	1094
1461	1113
1473	1094
1484	1113
1495	1094
1506	1113
1517	1094
1528	1113
1539	1094
1551	1113
1562	1094
1573	1113
1584	1094
705	1152
727	1152
738	1133
749	1152
760	1133
771	1152
783	1133
794	1152
805	1133
816	1152
827	1133
838	1152
849	1133
860	1152
871	1133
883	1152
894	1133
905	1152
916	1133
927	1152
938	1133
950	1152
961	1133
972	1152
983	1133
994	1152
1005	1133
1016	1152
1027	1133
1039	1152
1050	1133
1061	1152
1072	1133
1083	1152
1094	1133
1105	1152
1116	1133
1128	1152
1139	1133
1150	1152
1161	1133
1183	1133
1194	1152
1206	1133
1217	1152
1228	1133
1239	1152
1250	1133
1261	1152
1272	1133
1283	1152
1295	1132
1306	1152
1317	1132
1328	1152
1339	1132
1350	1152
1361	1132
1372	1152
1384	1132
1395	1152
1406	1132
1417	1152
1428	1132
1439	1152
1450	1132
1461	1152
1473	1132
1484	1152
1495	1132
1506	1152
1517	1132
1528	1152
1539	1132
1551	1152
1562	1132
1729	1152
694	1172
705	1191
716	1172
727	1191
738	1172
749	1191
760	1172
771	1191
783	1172
794	1191
805	1172
816	1191
827	1172
838	1191
849	1172
860	1191
872	1172
883	1191
894	1172
905	1191
916	1172
927	1191
938	1172
950	1191
961	1171
972	1191
983	1171
994	1191
1005	1171
1016	1191
1027	1171
1039	1191
1050	1171
1061	1191
1072	1171
1083	1191
1094	1171
1105	1191
1116	1171
1128	1191
1139	1171
1150	1191
1161	1171
1172	1191
1183	1171
1194	1191
1206	1171
1217	1191
1228	1171
1239	1191
1250	1171
1261	1191
1272	1171
1283	1191
1295	1171
1306	1191
1317	1171
1328	1191
1339	1171
1350	1191
1361	1171
1372	1191
1384	1171
1395	1191
1406	1171
1417	1191
1428	1171
1439	1191
1450	1171
1461	1191
1473	1171
1484	1191
1495	1171
1506	1191
1517	1171
1706	1190
1717	1171
1729	1190
616	1230
682	1230
694	1210
705	1230
716	1210
727	1230
738	1210
749	1230
760	1210
771	1230
783	1210
794	1230
805	1210
816	1230
827	1210
838	1230
849	1210
860	1230
872	1210
883	1230
894	1210
905	1230
916	1210
927	1230
938	1210
950	1230
961	1210
972	1230
983	1210
994	1229
1005	1210
1016	1229
1027	1210
1039	1229
1050	1210
1061	1229
1072	1210
1083	1229
1094	1210
1105	1229
1116	1210
1128	1229
1139	1210
1150	1229
1161	1210
1172	1229
1183	1210
1194	1229
1206	1210
1217	1229
1228	1210
1239	1229
1250	1210
1261	1229
1272	1210
1284	1229
1295	1210
1306	1229
1317	1210
1328	1229
1339	1210
1350	1229
1361	1210
1372	1229
1384	1210
1395	1229
1406	1210
1417	1229
1428	1210
1439	1229
1450	1210
1461	1229
1473	1210
1684	1229
1695	1210
1706	1229
1718	1210
1729	1229
571	1269
582	1249
593	1269
605	1249
660	1268
682	1268
694	1249
705	1268
716	1249
727	1268
738	1249
749	1268
760	1249
771	1268
783	1249
794	1268
805	1249
816	1268
827	1249
838	1268
849	1249
860	1268
872	1249
883	1268
894	1249
905	1268
916	1249
927	1268
938	1249
950	1268
961	1249
972	1268
983	1249
994	1268
1005	1249
1016	1268
1027	1249
1039	1268
1050	1249
1061	1268
1072	1249
1083	1268
1094	1249
1105	1268
1116	1249
1128	1268
1139	1249
1150	1268
1161	1249
1172	1268
1183	1249
1194	1268
1206	1249
1217	1268
1228	1249
1239	1268
1250	1249
1261	1268
1272	1249
1284	1268
1295	1249
1306	1268
1317	1249
1328	1268
1339	1249
1350	1268
1361	1249
1373	1268
1384	1249
1395	1268
1406	1249
1417	1268
1428	1249
1439	1268
1450	1249
1684	1268
1695	1249
1706	1268
1718	1249
1729	1268
638	1307
649	1288
660	1307
671	1288
682	1307
694	1288
705	1307
716	1288
727	1307
738	1288
749	1307
760	1288
771	1307
783	1288
794	1307
805	1288
816	1307
827	1288
838	1307
849	1288
860	1307
872	1288
883	1307
894	1288
905	1307
916	1288
927	1307
939	1288
950	1307
961	1288
972	1307
983	1288
994	1307
1005	1288
1016	1307
1027	1288
1039	1307
1050	1288
1061	1307
1072	1288
1083	1307
1094	1288
1105	1307
1116	1288
1128	1307
1139	1288
1150	1307
1161	1288
1172	1307
1183	1288
1194	1307
1206	1288
1217	1307
1228	1288
1239	1307
1250	1288
1261	1307
1272	1288
1284	1307
1295	1288
1306	1307
1317	1288
1328	1307
1339	1288
1350	1307
1361	1288
1373	1307
1384	1287
1395	1307
1406	1287
1417	1307
1428	1287
1439	1307
1450	1287
1662	1307
1673	1287
1684	1307
1695	1287
1706	1307
1718	1287
1729	1307
627	1327
638	1346
649	1327
660	1346
671	1326
683	1346
694	1326
705	1346
716	1326
727	1346
738	1326
749	1346
760	1326
771	1346
783	1326
794	1346
805	1326
816	1346
827	1326
838	1346
849	1326
860	1346
872	1326
883	1346
894	1326
905	1346
916	1326
927	1346
939	1326
950	1346
961	1326
972	1346
983	1326
994	1346
1005	1326
1016	1346
1028	1326
1039	1346
1050	1326
1061	1346
1072	1326
1094	1326
1105	1346
1117	1326
1128	1346
1139	1326
1150	1346
1161	1326
1172	1346
1183	1326
1194	1346
1206	1326
1217	1346
1228	1326
1239	1346
1250	1326
1261	1346
1272	1326
1284	1346
1295	1326
1306	1346
1317	1326
1328	1346
1339	1326
1350	1346
1361	1326
1373	1346
1384	1326
1395	1346
1406	1326
1428	1326
1595	1345
1617	1345
1651	1326
1662	1345
1673	1326
1684	1345
1695	1326
1706	1345
1718	1326
1729	1345
627	1365
638	1385
649	1365
660	1385
671	1365
683	1385
694	1365
705	1385
716	1365
727	1385
738	1365
749	1385
760	1365
772	1385
783	1365
794	1385
805	1365
816	1385
827	1365
838	1385
849	1365
861	1385
872	1365
883	1385
894	1365
905	1385
916	1365
927	1385
939	1365
950	1385
961	1365
972	1385
983	1365
994	1385
1005	1365
1016	1385
1028	1365
1039	1385
1050	1365
1061	1385
1072	1365
1083	1384
1094	1365
1105	1384
1117	1365
1128	1384
1139	1365
1150	1384
1161	1365
1172	1384
1183	1365
1194	1384
1206	1365
1217	1384
1228	1365
1239	1384
1250	1365
1261	1384
1272	1365
1284	1384
1295	1365
1306	1384
1317	1365
1328	1384
1339	1365
1350	1384
1361	1365
1373	1384
1384	1365
1395	1384
1406	1365
1417	1384
1562	1365
1573	1384
1584	1365
1595	1384
1606	1365
1617	1384
1629	1365
1640	1384
1651	1365
1662	1384
1673	1365
1684	1384
1695	1365
1706	1384
1718	1365
1729	1384
627	1404
638	1423
649	1404
660	1423
671	1404
683	1423
694	1404
705	1423
716	1404
727	1423
738	1404
749	1423
760	1404
772	1423
783	1404
794	1423
805	1404
816	1423
827	1404
838	1423
849	1404
861	1423
872	1404
883	1423
894	1404
905	1423
916	1404
927	1423
939	1404
950	1423
961	1404
972	1423
983	1404
994	1423
1005	1404
1016	1423
1028	1404
1039	1423
1050	1404
1061	1423
1072	1404
1083	1423
1094	1404
1105	1423
1117	1404
1128	1423
1139	1404
1150	1423
1161	1404
1172	1423
1183	1404
1194	1423
1206	1404
1217	1423
1228	1404
1239	1423
1250	1404
1261	1423
1272	1404
1284	1423
1295	1404
1306	1423
1317	1404
1328	1423
1339	1404
1350	1423
1361	1404
1373	1423
1384	1404
1395	1423
1406	1404
1417	1423
1517	1403
1551	1423
1562	1403
1573	1423
1584	1403
1595	1423
1606	1403
1618	1423
1629	1403
1640	1423
1651	1403
1662	1423
1673	1403
1684	1423
1695	1403
1706	1423
1718	1403
1729	1423
649	1443
671	1443
683	1462
694	1443
705	1462
716	1443
727	1462
738	1443
749	1462
760	1443
772	1462
783	1443
794	1462
805	1443
816	1462
827	1443
838	1462
849	1443
861	1462
872	1443
883	1462
894	1443
905	1462
916	1443
927	1462
939	1443
950	1462
961	1443
972	1462
983	1443
994	1462
1005	1443
1016	1462
1028	1443
1039	1462
1050	1443
1061	1462
1072	1443
1083	1462
1094	1443
1105	1462
1117	1442
1128	1462
1139	1442
1150	1462
1161	1442
1172	1462
1183	1442
1194	1462
1206	1442
1217	1462
1228	1442
1239	1462
1250	1442
1261	1462
1272	1442
1284	1462
1295	1442
1306	1462
1317	1442
1328	1462
1339	1442
1350	1462
1361	1442
1373	1462
1384	1442
1395	1462
1406	1442
1417	1462
1495	1442
1540	1442
1551	1462
1562	1442
1573	1462
1584	1442
1595	1462
1606	1442
1618	1462
1629	1442
1640	1462
1651	1442
1662	1462
1673	1442
1684	1462
1695	1442
1707	1462
1718	1442
1729	1462
716	1481
738	1481
749	1501
760	1481
772	1501
783	1481
794	1501
805	1481
816	1501
827	1481
838	1501
849	1481
861	1501
872	1481
883	1501
894	1481
905	1501
916	1481
928	1501
939	1481
950	1501
961	1481
972	1501
983	1481
994	1501
1005	1481
1016	1501
1028	1481
1039	1501
1050	1481
1061	1501
1072	1481
1083	1501
1094	1481
1105	1501
1117	1481
1128	1501
1139	1481
1150	1500
1161	1481
1172	1500
1183	1481
1194	1500
1206	1481
1217	1500
1228	1481
1239	1500
1250	1481
1261	1500
1273	1481
1284	1500
1295	1481
1306	1500
1317	1481
1328	1500
1339	1481
1350	1500
1362	1481
1373	1500
1384	1481
1395	1500
1406	1481
1417	1500
1573	1500
1606	1481
1618	1500
1629	1481
1640	1500
1651	1481
1662	1500
1673	1481
1684	1500
1695	1481
1707	1500
1718	1481
1729	1500
783	1520
805	1520
816	1539
827	1520
838	1539
849	1520
861	1539
872	1520
883	1539
894	1520
905	1539
916	1520
928	1539
939	1520
950	1539
961	1520
972	1539
983	1520
994	1539
1005	1520
1017	1539
1028	1520
1039	1539
1050	1520
1061	1539
1072	1520
1083	1539
1094	1520
1105	1539
1117	1520
1128	1539
1139	1520
1150	1539
1161	1520
1172	1539
1183	1520
1194	1539
1206	1520
1217	1539
1228	1520
1239	1539
1250	1520
1261	1539
1273	1520
1284	1539
1295	1520
1306	1539
1317	1520
1328	1539
1339	1520
1350	1539
1362	1520
1373	1539
1384	1520
1395	1539
1406	1520
1417	1539
1439	1539
1573	1539
1584	1520
1618	1539
1629	1520
1640	1539
1651	1520
1662	1539
1673	1520
1684	1539
1695	1520
1707	1539
1718	1520
1729	1539
849	1559
872	1559
883	1578
894	1559
905	1578
916	1559
928	1578
939	1559
950	1578
961	1559
972	1578
983	1559
994	1578
1005	1559
1017	1578
1028	1559
1039	1578
1050	1559
1061	1578
1072	1559
1083	1578
1094	1559
1106	1578
1117	1559
1128	1578
1139	1559
1150	1578
1161	1559
1172	1578
1183	1559
1195	1578
1206	1559
1217	1578
1228	1559
1239	1578
1250	1559
1261	1578
1273	1559
1284	1578
1295	1559
1306	1578
1317	1559
1328	1578
1339	1559
1350	1578
1362	1559
1373	1578
1384	1559
1395	1578
1406	1559
1417	1578
1428	1559
1439	1578
1573	1578
1606	1558
1618	1578
1629	1558
1640	1578
1651	1558
1662	1578
1673	1558
1684	1578
1695	1558
1707	1578
1718	1558
1729	1578
916	1597
939	1597
950	1617
961	1597
972	1617
983	1597
1005	1597
1028	1597
1039	1617
1050	1597
1061	1617
1072	1597
1083	1617
1094	1597
1106	1617
1117	1597
1128	1617
1139	1597
1150	1617
1161	1597
1172	1617
1183	1597
1195	1617
1206	1597
1217	1617
1228	1597
1239	1617
1250	1597
1261	1617
1273	1597
1284	1617
1295	1597
1306	1617
1317	1597
1328	1617
1339	1597
1350	1617
1362	1597
1373	1617
1384	1597
1395	1617
1406	1597
1417	1617
1428	1597
1439	1617
1573	1617
1584	1597
1595	1616
1606	1597
1618	1616
1629	1597
1640	1616
1651	1597
1662	1616
1673	1597
1684	1616
1695	1597
1707	1616
1718	1597
1729	1616
1050	1636
1072	1636
1083	1655
1094	1636
1106	1655
1117	1636
1128	1655
1139	1636
1161	1636
1172	1655
1183	1636
1195	1655
1206	1636
1217	1655
1228	1636
1239	1655
1250	1636
1261	1655
1273	1636
1284	1655
1295	1636
1306	1655
1317	1636
1328	1655
1339	1636
1350	1655
1362	1636
1373	1655
1384	1636
1395	1655
1406	1636
1417	1655
1428	1636
1439	1655
1551	1655
1584	1636
1606	1636
1684	1655
1695	1636
1707	1655
1718	1636
1729	1655
1094	1675
1117	1675
1139	1675
1228	1675
1250	1675
1273	1675
1295	1675
1306	1694
1317	1675
1339	1675
1362	1675
1373	1694
1384	1675
1406	1675
1428	1675
1540	1675
1551	1694
1562	1675
1584	1675
1595	1694
1696	1674
